1.5915294931531943, -5.103324641459949
2.0915592739407014, -1.4711982932321916
2.7700589294747706, 12.151716270288944
3.2654474219066154, 27.088765754020187
3.35905548660142, 14.884493155150267
3.9811890858038117, 55.28438722294686
4.525555985105906, 85.39243807040475
5.069922884408, 116.68269230769374
5.700509385773468, 182.75537101071404
6.108663804504851, 228.1339634941346
6.690525362687446, 337.39243807040475
7.029828880704824, 399.99201434159113
7.4140334099741585, 502.90091264667535
7.858414552261581, 584.52167535854
7.975822069968202, 648.9168987791872
8.372230248031414, 733.144556714472
8.710857224245629, 811.6892112125165
8.988181932149569, 879.6180394919461
9.316540175392188, 995.9226287483702
9.5387307465359, 1068.0823215449805
9.733147496286648, 1136.0709338331162
10.01604370561784, 1227.9974622834789
10.371945388324821, 1334.614366036506
10.608022870165012, 1407.9326923076924
11.003612164059398, 1524.4529625779624
11.371802958471523, 1648.6967283246413
11.593993529615233, 1717.519556714472
11.802297190062465, 1785.9729465449805
12.106266235307675, 1868.713500923512
12.524416546279529, 1975.9748725850422
12.951439050196349, 2035.4949274771832
13.142384072272975, 2099.8532431551494
13.689528353714365, 2192.1885185788788
14.01725944615134, 2249.7017601043026
14.617451726453293, 2272.3733702737936
15.1174815072408, 2282.460812492592
15.79617270637068, 2277.3341753585396
16.280825889677903, 2277.6360821382004
16.67660284452764, 3305.515765456666
16.95515793555707, 2276.935060204003
17.464685026552992, 2279.642173239896
18.08518597544377, 2275.4072113182283
18.693676623191646, 2278.94699315515
19.20320371418757, 2276.8369171332156
19.874379643999355, 2277.5060744340403
20.37440942478686, 2278.5132007822685
21.02545782399079, 2274.95628369569
21.59130678465531, 2280.6912631859664
22.127215292896818, 2275.8882007822685
22.791472521211873, 2278.8543024771834
23.278440189635173, 2278.112777053455
23.957131388765056, 2276.8993718146257
24.457161169552563, 2278.64667535854
25.02345305021311, 2275.5610572129763
