# Month;Day;Hour;G irradiation;Temperature
1;9;22;0;22.4;
1;9;23;0;22.1;
1;9;24;0;21.8;
1;10;1;0;21.5;
1;10;2;0;21.2;
1;10;3;0;21.0;
1;10;4;0;20.7;
1;10;5;0;20.4;
1;10;6;0;20.2;
1;10;7;0;19.9;
1;10;8;84;20.8;
1;10;9;303;22.0;
1;10;10;501;23.1;
1;10;11;676;24.1;
1;10;12;816;25.0;
1;10;13;826;25.6;
1;10;14;798;26.0;
1;10;15;696;26.2;
1;10;16;524;26.0;
1;10;17;260;25.4;
1;10;18;66;24.6;
1;10;19;0;24.3;
1;10;20;0;24.0;
1;10;21;0;23.6;
1;10;22;0;23.3;
1;10;23;0;23.0;
1;10;24;0;22.7;
1;11;1;0;22.4;
1;11;2;0;22.0;
1;11;3;0;21.7;
1;11;4;0;21.4;
1;11;5;0;21.1;
1;11;6;0;20.8;
1;11;7;0;20.5;
1;11;8;65;21.2;
1;11;9;278;22.4;
1;11;10;433;23.4;
1;11;11;596;24.3;
1;11;12;663;25.0;
1;11;13;608;25.4;
1;11;14;683;25.8;
1;11;15;563;25.9;
1;11;16;480;25.8;
1;11;17;310;25.5;
1;11;18;87;24.8;
1;11;19;0;24.3;
1;11;20;0;23.8;
1;11;21;0;23.3;
1;11;22;0;22.8;
1;11;23;0;22.4;
1;11;24;0;21.9;
1;12;1;0;21.4;
1;12;2;0;20.9;
1;12;3;0;20.4;
1;12;4;0;19.9;
1;12;5;0;19.4;
1;12;6;0;18.9;
1;12;7;0;18.5;
1;12;8;82;19.3;
1;12;9;273;20.3;
1;12;10;485;21.4;
1;12;11;659;22.4;
1;12;12;745;23.1;
1;12;13;841;23.8;
1;12;14;760;24.2;
1;12;15;677;24.3;
1;12;16;413;24.0;
1;12;17;280;23.5;
1;12;18;86;22.8;
1;12;19;0;22.4;
1;12;20;0;22.1;
1;12;21;0;21.7;
1;12;22;0;21.4;
1;12;23;0;21.1;
1;12;24;0;20.7;
1;13;1;0;20.5;
1;13;2;0;20.2;
1;13;3;0;19.9;
1;13;4;0;19.6;
1;13;5;0;19.4;
1;13;6;0;19.1;
1;13;7;0;18.8;
1;13;8;77;19.6;
1;13;9;265;20.6;
1;13;10;433;21.5;
1;13;11;522;22.2;
1;13;12;703;23.0;
1;13;13;690;23.5;
1;13;14;578;23.6;
1;13;15;534;23.7;
1;13;16;316;23.4;
1;13;17;189;22.9;
1;13;18;51;22.3;
1;13;19;0;22.0;
1;13;20;0;21.8;
1;13;21;0;21.5;
1;13;22;0;21.3;
1;13;23;0;21.0;
1;13;24;0;20.8;
1;14;1;0;20.5;
1;14;2;0;20.3;
1;14;3;0;20.1;
1;14;4;0;19.9;
1;14;5;0;19.6;
1;14;6;0;19.4;
1;14;7;0;19.2;
1;14;8;76;20.0;
1;14;9;270;21.1;
1;14;10;470;22.1;
1;14;11;686;23.3;
1;14;12;731;24.0;
1;14;13;755;24.6;
1;14;14;759;25.0;
1;14;15;646;25.1;
1;14;16;462;25.0;
1;14;17;260;24.5;
1;14;18;85;23.7;
1;14;19;0;23.3;
1;14;20;0;22.9;
1;14;21;0;22.5;
1;14;22;0;22.1;
1;14;23;0;21.7;
1;14;24;0;21.3;
1;15;1;0;20.9;
1;15;2;0;20.4;
1;15;3;0;20.0;
1;15;4;0;19.5;
1;15;5;0;19.1;
1;15;6;0;18.6;
1;15;7;0;18.2;
1;15;8;51;18.7;
1;15;9;296;19.9;
1;15;10;468;21.0;
1;15;11;605;21.8;
1;15;12;626;22.4;
1;15;13;715;22.9;
1;15;14;657;23.1;
1;15;15;591;23.3;
1;15;16;456;23.1;
1;15;17;170;22.5;
1;15;18;9;21.8;
1;15;19;0;21.5;
1;15;20;0;21.3;
1;15;21;0;21.1;
1;15;22;0;20.9;
1;15;23;0;20.6;
1;15;24;0;20.4;
1;16;1;0;20.3;
1;16;2;0;20.1;
1;16;3;0;20.0;
