1471046416.208	  49.98310	65	3
1471046417.208	  50.00190	72	3
1471046418.207	  50.02817	67	3
1471046419.206	  50.03211	73	3
1471046420.206	  50.03170	65	3
1471046421.206	  50.02767	62	3
1471046422.206	  49.99872	59	3
1471046423.205	  49.97308	66	3
1471046424.206	  49.97561	68	3
1471046425.207	  50.00715	57	3
1471046426.206	  50.00878	69	3
1471046427.206	  50.01231	58	3
1471046428.205	  50.03123	73	3
1471046429.204	  50.02451	68	3
1471046430.204	  50.02554	68	3
1471046431.203	  50.02723	72	3
1471046432.204	  49.98348	64	3
1471046433.204	  49.95960	61	3
1471046434.205	  49.98107	68	3
1471046435.204	  50.01566	59	3
1471046436.203	  50.06997	49	3
1471046437.202	  50.07041	62	3
1471046438.201	  50.03997	56	3
1471046439.200	  50.03089	71	3
1471046440.199	  50.03026	64	3
1471046441.198	  50.04961	67	3
1471046442.198	  50.04917	65	3
1471046443.198	  50.01960	70	3
1471046444.197	  50.01710	65	3
1471046445.197	  49.99941	75	3
1471046446.196	  50.00140	68	3
1471046447.196	  50.02119	67	3
1471046448.196	  50.03878	77	3
1471046449.195	  50.03850	68	3
1471046450.194	  50.03768	61	3
1471046451.194	  50.00981	66	3
1471046452.193	  50.00968	67	3
1471046453.194	  49.98807	73	3
1471046454.193	  49.98985	76	3
1471046455.194	  50.02933	74	3
1471046456.192	  50.04425	67	3
1471046457.192	  50.04094	69	3
1471046458.191	  50.03856	66	3
1471046459.191	  50.02276	73	3
1471046460.190	  50.02410	75	3
1471046461.189	  50.02776	76	3
1471046462.189	  50.02072	58	3
1471046463.188	  50.03261	62	3
1471046464.187	  50.03393	64	3
1471046465.187	  50.04754	67	3
1471046466.185	  50.03042	64	3
1471046467.185	  50.01691	68	3
1471046468.185	  50.02394	66	3
1471046469.184	  50.04745	61	3
1471046470.183	  50.04591	76	3
1471046471.182	  50.00562	69	3
1471046472.183	  49.99572	66	3
1471046473.182	  50.00015	74	3
1471046474.182	  50.01647	73	3
1471046475.182	  50.01434	78	3
1471046476.181	  50.01535	69	3
1471046477.181	  50.04216	73	3
1471046478.180	  50.04069	66	3
1471046479.180	  50.02066	70	3
1471046480.179	  50.02135	73	3
1471046481.178	  50.02276	67	3
1471046482.178	  50.02304	63	3
1471046483.177	  50.02182	68	3
1471046484.177	  50.01932	69	3
1471046485.177	  50.02301	73	3
1471046486.176	  50.04119	66	3
1471046487.176	  50.04063	65	3
1471046488.175	  50.00584	66	3
1471046489.175	  50.00715	61	3
1471046490.174	  50.01831	56	3
1471046491.174	  50.01438	70	3
1471046492.174	  50.03070	79	3
1471046493.173	  50.03214	77	3
1471046494.172	  50.01853	74	3
1471046495.172	  49.98544	65	3
1471046496.172	  49.98541	63	3
1471046497.172	  50.02613	64	3
1471046498.171	  50.02751	73	3
1471046499.171	  50.02367	66	3
1471046500.170	  50.02535	66	3
1471046501.170	  50.05311	64	3
1471046502.168	  50.05261	63	3
1471046503.167	  50.01169	57	3
1471046504.168	  49.98460	71	3
1471046505.168	  49.99169	64	3
1471046506.169	  49.99391	76	3
1471046507.168	  49.99985	71	3
1471046508.167	  50.01006	73	3
1471046509.167	  50.00825	68	3
1471046510.167	  50.00784	65	3
1471046511.166	  50.02854	59	3
1471046512.166	  50.05042	61	3
1471046513.165	  50.06051	72	3
1471046514.164	  50.05788	67	3
1471046515.163	  50.01494	65	3
1471046516.163	  50.00518	70	3
1471046517.163	  50.00152	78	3
1471046518.163	  49.99594	70	3
1471046519.163	  49.96319	67	3
1471046520.164	  49.97074	63	3
1471046521.164	  50.03036	55	3
1471046522.163	  50.03499	67	3
1471046523.162	  50.04232	70	3
1471046524.161	  50.04450	66	3
1471046525.160	  50.05246	66	3
1471046526.159	  50.04901	74	3
1471046527.158	  50.01209	66	3
1471046528.159	  50.00537	65	3
1471046529.159	  50.00584	79	3
1471046530.158	  50.02313	66	3
1471046531.157	  50.02179	67	3
1471046532.157	  50.02169	62	3
1471046533.156	  50.05174	70	3
1471046534.155	  50.02826	54	3
1471046535.155	  50.02798	62	3
1471046536.154	  50.02560	75	3
1471046537.153	  50.04090	67	3
1471046538.152	  50.03352	65	3
1471046539.152	  50.00265	78	3
1471046540.153	  50.01081	56	3
1471046541.152	  50.03120	59	3
1471046542.151	  50.02566	69	3
1471046543.151	  50.01932	70	3
1471046544.150	  50.01935	66	3
1471046545.150	  50.03621	61	3
1471046546.150	  50.03158	74	3
1471046547.149	  50.00581	63	3
1471046548.149	  49.99935	68	3
1471046549.148	  50.01913	74	3
1471046550.148	  50.03552	68	3
1471046551.147	  50.04012	56	3
1471046552.145	  50.04707	65	3
1471046553.144	  50.04538	72	3
1471046554.144	  49.99788	61	3
1471046555.145	  49.97299	57	3
1471046556.145	  49.97377	58	3
1471046557.145	  50.02282	77	3
