1460505649.431	  50.07233	94	11
1460505650.430	  50.05795	93	11
1460505651.429	  50.07017	94	11
1460505652.427	  50.09443	86	11
1460505653.425	  50.10250	94	11
1460505654.423	  50.07461	93	11
1460505655.422	  50.08239	91	11
1460505656.420	  50.08220	92	11
1460505657.418	  50.08668	97	11
1460505658.417	  50.08176	92	11
1460505659.415	  50.08086	96	11
1460505660.414	  50.08167	91	11
1460505661.412	  50.08092	100	11
1460505662.410	  50.07587	93	11
1460505663.409	  50.04927	97	11
1460505664.408	  50.06061	91	11
1460505665.407	  50.05541	95	11
1460505666.406	  50.04968	95	11
1460505667.405	  50.05563	95	11
1460505668.404	  50.03102	92	11
1460505669.404	  50.02133	89	11
1460505670.404	  50.01685	93	11
1460505671.403	  50.01179	93	11
1460505672.403	  50.01470	96	11
1460505673.403	  50.01191	89	11
1460505674.403	  49.99776	94	11
1460505675.403	  49.99701	95	11
1460505676.403	  50.00441	93	11
1460505677.403	  50.00263	98	11
1460505678.403	  49.99623	95	11
1460505679.403	  49.99773	93	11
1460505680.403	  49.99780	94	11
1460505681.403	  49.99161	95	11
1460505682.404	  49.98361	83	11
1460505683.404	  49.95883	91	11
1460505684.405	  49.97006	95	11
1460505685.406	  49.97094	97	11
1460505686.406	  49.97165	86	11
1460505687.407	  49.97275	89	11
1460505688.407	  49.96638	91	11
1460505689.408	  49.98255	84	11
1460505690.408	  49.94932	83	11
1460505691.408	  49.97368	87	11
1460505692.409	  49.97818	91	11
1460505693.409	  49.97137	84	11
1460505694.410	  49.97802	93	11
1460505695.411	  49.96248	89	11
1460505696.411	  49.97056	91	11
1460505697.412	  49.96554	91	11
1460505698.413	  49.96978	88	11
1460505699.413	  49.97153	90	11
1460505700.414	  49.94963	94	11
1460505701.415	  49.95381	94	11
1460505702.416	  49.96941	97	11
1460505703.416	  49.96626	91	11
1460505704.417	  49.95824	93	11
1460505705.418	  49.96931	96	11
1460505706.418	  49.97091	95	11
1460505707.419	  49.96925	90	11
1460505708.420	  49.97284	95	11
