1461974411.718	  49.88658	63	3
1461974412.719	  49.92662	55	3
1461974413.721	  49.92164	63	3
1461974414.722	  49.95915	59	3
1461974415.723	  49.96148	52	3
1461974416.724	  49.93554	56	3
1461974417.725	  49.94090	52	3
1461974418.725	  49.97153	64	3
1461974419.727	  49.96489	59	3
1461974420.728	  49.94352	54	3
1461974421.728	  49.98209	57	3
1461974422.728	  49.98206	54	3
1461974423.728	  49.99724	65	3
1461974424.728	  50.00288	56	3
1461974425.727	  50.06284	51	3
1461974426.725	  50.06322	53	3
1461974427.725	  50.02458	54	3
1461974428.724	  50.03588	60	3
1461974429.723	  50.03716	53	3
1461974430.723	  50.03575	63	3
1461974431.724	  49.96276	52	3
1461974432.725	  49.94396	60	3
1461974433.725	  49.94514	64	3
1461974434.727	  49.94261	67	3
1461974435.727	  49.97999	56	3
1461974436.727	  50.01592	54	3
1461974437.726	  50.03951	64	3
1461974438.726	  50.04035	58	3
1461974439.725	  50.02005	59	3
1461974440.725	  50.01717	62	3
1461974441.725	  50.01354	62	3
1461974442.724	  50.02612	59	3
1461974443.724	  50.02790	67	3
1461974444.722	  50.02875	69	3
1461974445.723	  49.98131	55	3
1461974446.723	  49.98390	59	3
1461974447.723	  50.00279	58	3
1461974448.723	  50.03541	59	3
1461974449.722	  50.03444	63	3
1461974450.722	  50.03382	59	3
1461974451.720	  50.03669	61	3
1461974452.719	  50.04070	64	3
1461974453.718	  50.08146	51	3
1461974454.717	  50.03466	55	3
1461974455.716	  50.00501	59	3
1461974456.717	  49.96383	56	3
1461974457.718	  49.96370	63	3
1461974458.719	  49.96033	56	3
1461974459.720	  49.98462	57	3
1461974460.719	  50.02308	63	3
1461974461.718	  50.04255	59	3
1461974462.718	  50.02014	61	3
1461974463.718	  49.99977	58	3
1461974464.718	  50.00160	65	3
1461974465.717	  49.99952	61	3
1461974466.718	  49.97188	56	3
1461974467.719	  49.97300	58	3
1461974468.718	  49.99652	59	3
1461974469.718	  49.99664	58	3
1461974470.718	  50.02224	59	3
1461974471.718	  50.01930	62	3
1461974472.718	  49.97581	58	3
1461974473.718	  49.97547	66	3
1461974474.718	  49.98031	64	3
1461974475.718	  49.98562	62	3
1461974476.719	  49.98890	67	3
1461974477.718	  49.99236	59	3
1461974478.718	  50.02962	65	3
1461974479.718	  50.04139	57	3
1461974480.717	  50.04327	66	3
1461974481.716	  50.03169	59	3
1461974482.715	  50.03528	50	3
1461974483.713	  50.07252	53	3
1461974484.712	  50.04662	74	3
1461974485.711	  50.05357	63	3
1461974486.710	  50.07312	68	3
1461974487.708	  50.07481	49	3
1461974488.707	  50.07678	61	3
1461974489.705	  50.08340	57	3
1461974490.702	  50.08704	61	3
1461974491.701	  50.12458	68	3
1461974492.698	  50.11035	59	3
1461974493.696	  50.11069	69	3
1461974494.694	  50.09585	56	3
1461974495.692	  50.12125	66	3
1461974496.689	  50.12853	59	3
1461974497.687	  50.12749	61	3
1461974498.684	  50.12844	60	3
1461974499.682	  50.12297	57	3
1461974500.680	  50.09767	68	3
1461974501.678	  50.09526	57	3
1461974502.676	  50.09645	55	3
1461974503.674	  50.09977	63	3
1461974504.672	  50.10229	60	3
1461974505.669	  50.10774	58	3
1461974506.667	  50.10536	52	3
1461974507.665	  50.13601	58	3
1461974508.661	  50.13397	64	3
1461974509.659	  50.13378	67	3
1461974510.656	  50.13453	60	3
1461974511.653	  50.13362	63	3
1461974512.651	  50.10589	59	3
1461974513.649	  50.10624	65	3
1461974514.647	  50.10504	60	3
1461974515.645	  50.09237	60	3
1461974516.643	  50.09146	56	3
1461974517.641	  50.09080	60	3
1461974518.638	  50.10693	67	3
1461974519.637	  50.10752	60	3
1461974520.634	  50.10972	62	3
1461974521.632	  50.08406	62	3
1461974522.631	  50.08629	69	3
1461974523.629	  50.08224	60	3
1461974524.627	  50.08283	53	3
1461974525.626	  50.07973	63	3
1461974526.624	  50.08115	65	3
1461974527.623	  50.08280	64	3
1461974528.621	  50.08023	48	3
1461974529.620	  50.04521	60	3
1461974530.619	  50.04909	62	3
1461974531.618	  50.05084	68	3
1461974532.617	  50.02815	60	3
1461974533.616	  50.05858	55	3
1461974534.615	  50.08525	63	3
1461974535.613	  50.04643	51	3
1461974536.612	  50.04881	60	3
1461974537.611	  50.05100	63	3
1461974538.610	  50.03344	56	3
1461974539.609	  50.06015	50	3
1461974540.607	  50.06287	56	3
1461974541.607	  50.04346	60	3
1461974542.605	  50.04004	57	3
1461974543.604	  50.06030	60	3
1461974544.603	  50.05692	66	3
1461974545.602	  50.05808	55	3
1461974546.601	  50.04320	67	3
1461974547.600	  50.04558	52	3
1461974548.601	  49.97722	60	3
1461974549.601	  49.97547	69	3
1461974550.601	  49.99699	60	3
1461974551.601	  50.00782	57	3
1461974552.601	  50.00276	59	3
1461974553.602	  49.98134	64	3
1461974554.602	  50.02014	62	3
1461974555.601	  50.02252	62	3
1461974556.601	  50.00389	60	3
1461974557.601	  50.00895	68	3
1461974558.600	  50.00942	73	3
1461974559.600	  50.00607	72	3
1461974560.601	  49.98583	66	3
1461974561.601	  49.98730	58	3
1461974562.601	  50.01395	61	3
1461974563.600	  50.01780	67	3
1461974564.600	  50.00673	53	3
1461974565.600	  50.00951	53	3
1461974566.600	  49.96329	58	3
1461974567.601	  49.96476	63	3
1461974568.601	  49.97025	57	3
1461974569.602	  49.99258	54	3
1461974570.602	  49.99564	69	3
1461974571.601	  49.99843	62	3
1461974572.601	  50.04831	51	3
1461974573.600	  50.04840	72	3
1461974574.599	  50.05128	55	3
1461974575.598	  50.04806	64	3
